"subject" "activity" "V1" "NA"
0.29897086 "SITTING" 15 -0.035450246
0.29904258 "WALKING" 26 -0.029227362
0.29907997 "LAYING" 21 -0.016055333
0.29914072 "WALKING" 18 -0.037333284
0.29915906 "LAYING" 23 -0.018065781
0.29917771 "LAYING" 24 -0.016926601
0.29918984 "WALKING" 8 0.014831296
0.29920213 "WALKING_UPSTAIRS" 3 0.00088910097
0.29920749 "WALKING" 13 -0.062326925
0.29926682 "STANDING" 2 0.011798517
0.29927163 "SITTING" 9 -0.030737168
0.29930636 "WALKING" 26 -0.014089703
0.29933889 "WALKING" 22 -0.025286474
0.29935795 "LAYING" 9 -0.021811038
0.29936078 "WALKING_DOWNSTAIRS" 18 0.0088840736
0.29938071 "WALKING_DOWNSTAIRS" 7 -0.0014523346
0.29940666 "WALKING_UPSTAIRS" 18 0.0015675888
0.29942617 "WALKING_UPSTAIRS" 1 -0.010201837
0.29942652 "WALKING" 21 -0.011364604
0.29943148 "WALKING_UPSTAIRS" 13 -0.036880959
0.29944918 "WALKING_DOWNSTAIRS" 10 -0.049150433
0.29948393 "WALKING_DOWNSTAIRS" 26 0.019522777
0.29949154 "WALKING_DOWNSTAIRS" 7 -0.0078508245
0.29949814 "LAYING" 14 -0.012220687
0.29950521 "WALKING_DOWNSTAIRS" 16 -0.020443599
0.2995264 "SITTING" 27 -0.022923289
0.29952686 "LAYING" 14 -0.017831938
0.29956555 "WALKING" 28 -0.02323851
0.29960665 "WALKING_DOWNSTAIRS" 2 -0.014975152
0.29965062 "STANDING" 19 -0.0042863949
0.29966534 "WALKING_UPSTAIRS" 30 -0.057193414
0.29966975 "WALKING" 3 0.01773035
0.29969761 "WALKING" 23 -0.011353404
0.29972864 "WALKING" 20 -0.038455029
0.29974482 "WALKING_DOWNSTAIRS" 25 -0.024899143
0.29978372 "WALKING_DOWNSTAIRS" 28 0.010717424
0.29984874 "WALKING_UPSTAIRS" 11 -0.02303613
0.29988381 "WALKING" 15 -0.042610469
0.2999149 "WALKING_UPSTAIRS" 9 -0.047177834
0.29993307 "WALKING_DOWNSTAIRS" 13 -0.039028175
0.29995717 "WALKING_DOWNSTAIRS" 1 0.014082123
0.29997571 "WALKING_DOWNSTAIRS" 2 -0.01160794
0.30001158 "WALKING_UPSTAIRS" 21 0.018220241
0.30001439 "WALKING" 13 0.00934164
0.30005315 "LAYING" 1 -0.018087248
0.30005892 "LAYING" 19 -0.01539396
0.3000749 "LAYING" 8 -0.013427778
0.30022975 "WALKING_UPSTAIRS" 16 -0.048069405
0.30026293 "WALKING" 21 -0.037449555
0.30027427 "WALKING" 8 -0.043650427
0.30029053 "WALKING" 4 -0.055739891
0.3003062 "LAYING" 23 -0.016078154
0.30033344 "WALKING_UPSTAIRS" 6 -0.044853951
0.30034056 "WALKING_DOWNSTAIRS" 10 -0.056690073
0.30035904 "WALKING" 7 -0.015918297
0.300366 "LAYING" 14 -0.0098460239
0.30036988 "SITTING" 10 0.028346112
0.30045724 "WALKING_UPSTAIRS" 19 -0.0042021538
0.30049123 "LAYING" 24 -0.011320349
0.30053212 "WALKING" 24 -0.012101104
0.30054695 "STANDING" 20 -0.006639668
0.30055735 "LAYING" 24 -0.015787892
0.30059188 "LAYING" 15 -0.019942843
0.30059531 "STANDING" 20 0.0017353919
0.30064878 "WALKING_UPSTAIRS" 23 -0.05341514
0.30065709 "STANDING" 8 0.030198129
0.300666 "WALKING_UPSTAIRS" 28 -0.0053024737
0.30074109 "SITTING" 30 -0.029716578
0.30074386 "WALKING_UPSTAIRS" 27 -0.025306837
0.30079316 "WALKING_UPSTAIRS" 29 -0.047446869
0.30081779 "LAYING" 21 -0.014482421
0.30084866 "WALKING_DOWNSTAIRS" 18 -0.059097184
0.3009048 "LAYING" 2 -0.023610414
0.30095355 "WALKING" 30 -0.0041963006
0.30095383 "WALKING_DOWNSTAIRS" 19 0.015220453
0.30096073 "WALKING" 17 -0.019357637
0.30096323 "WALKING_UPSTAIRS" 30 0.0080807055
0.30100935 "WALKING" 27 -0.039490784
0.30102972 "WALKING_UPSTAIRS" 21 -0.038042424
0.30104263 "STANDING" 24 0.00064742684
0.3010784 "LAYING" 12 -0.018407315
0.30115193 "LAYING" 23 -0.014866865
0.30116156 "WALKING_DOWNSTAIRS" 24 -0.03003433
0.30116241 "WALKING_UPSTAIRS" 1 -0.0017592965
0.30118103 "STANDING" 23 -0.015179859
0.30125669 "WALKING_DOWNSTAIRS" 7 -0.010398239
0.30125824 "WALKING" 13 -0.026468388
0.30126226 "WALKING_UPSTAIRS" 3 -0.031648946
0.30127765 "WALKING_UPSTAIRS" 12 -0.024704091
0.30127859 "WALKING_UPSTAIRS" 4 -0.0081853394
0.30128335 "LAYING" 30 -0.015002873
0.30129143 "WALKING" 15 -0.028069616
0.30132387 "WALKING_DOWNSTAIRS" 19 0.017549395
0.30133385 "WALKING_DOWNSTAIRS" 2 -0.056094277
0.30137859 "STANDING" 28 -0.0098983863
0.30140064 "WALKING_UPSTAIRS" 6 -0.0056869173
0.30141532 "WALKING" 30 -0.020905371
0.30149389 "WALKING" 13 -0.016356243
0.3015675 "WALKING_UPSTAIRS" 24 0.0092640652
0.30157039 "WALKING" 27 -0.00083704355
0.30159242 "WALKING" 7 -0.0059238087
0.30159413 "WALKING" 1 -0.044653002
0.30160727 "WALKING" 9 -0.018933459
0.3016321 "WALKING_DOWNSTAIRS" 18 0.017162266
0.30164847 "WALKING" 7 -0.026883636
0.30166119 "WALKING" 4 -0.019919391
0.30166927 "WALKING_UPSTAIRS" 24 0.009398182
0.30168106 "LAYING" 12 -0.017657757
0.30170926 "STANDING" 5 -0.0023877425
0.30171512 "WALKING_DOWNSTAIRS" 1 -0.0070493914
0.30172046 "LAYING" 12 -0.029876068
0.30174345 "LAYING" 3 -0.010642162
0.3017675 "WALKING" 5 -0.033845506
0.30184788 "STANDING" 23 -0.013880704
0.3018573 "LAYING" 14 -0.014479979
0.30185875 "WALKING" 5 -0.019949357
0.30187688 "WALKING" 5 -0.021695557
0.30192251 "WALKING_DOWNSTAIRS" 3 -0.036593718
0.30195505 "LAYING" 24 -0.016122368
0.30197138 "LAYING" 28 -0.0097937648
0.30199587 "WALKING_UPSTAIRS" 29 0.0055510899
0.30209894 "LAYING" 20 -0.014697521
0.30210023 "WALKING" 7 -0.018331934
0.30217697 "WALKING_DOWNSTAIRS" 26 0.023015567
0.30218429 "WALKING" 9 -0.033786785
0.30219488 "WALKING" 25 -0.035911861
0.30223587 "WALKING" 20 -0.038115273
0.30230297 "WALKING_DOWNSTAIRS" 27 -0.0043721286
0.30233239 "WALKING_DOWNSTAIRS" 4 0.031498918
0.30236888 "WALKING_DOWNSTAIRS" 13 0.0041652646
0.30238419 "WALKING_UPSTAIRS" 13 0.028732624
0.30239133 "WALKING_DOWNSTAIRS" 11 -0.071153563
0.30239143 "WALKING" 19 -0.032996183
0.30239387 "STANDING" 9 -0.015771145
0.30242875 "WALKING_UPSTAIRS" 13 -0.068381405
0.30245896 "WALKING" 25 -0.0017903574
0.30247452 "WALKING" 4 -0.015351499
0.30250118 "WALKING" 22 0.0075383754
0.30256464 "WALKING" 23 -0.0092418704
0.30258314 "WALKING_DOWNSTAIRS" 18 -0.022107079
0.30261025 "LAYING" 21 -0.014435469
0.30269794 "WALKING" 17 -0.028142153
0.30273179 "WALKING_UPSTAIRS" 9 0.00061174207
0.30273505 "WALKING" 25 -0.024267571
0.30273884 "WALKING_DOWNSTAIRS" 22 -0.015067643
0.30274825 "WALKING" 17 -0.018942783
0.30276904 "STANDING" 14 -0.0078705382
0.30282609 "WALKING_UPSTAIRS" 3 -0.066835794
0.30283482 "STANDING" 3 0.021142501
0.30283677 "SITTING" 27 -0.023057827
0.30288831 "LAYING" 30 -0.020276239
0.30290607 "WALKING_DOWNSTAIRS" 26 -0.017862752
0.30290722 "WALKING_UPSTAIRS" 30 0.05167334
0.30293334 "WALKING" 27 -0.010807492
0.3030652 "WALKING_UPSTAIRS" 20 0.0024035269
0.30306673 "WALKING_UPSTAIRS" 17 -0.027966708
0.30306719 "WALKING" 12 0.012764838
0.30311596 "LAYING" 21 -0.0075072322
0.30314527 "SITTING" 23 -0.068974634
0.30314603 "LAYING" 28 -0.037872701
0.30315766 "WALKING_UPSTAIRS" 13 -0.056152334
0.30318671 "WALKING" 18 -0.019500337
0.30325235 "LAYING" 11 -0.025239197
0.30326901 "WALKING_DOWNSTAIRS" 25 0.014047691
0.30329198 "SITTING" 20 -0.032727646
0.30332394 "WALKING" 11 -0.012697302
0.30337735 "SITTING" 19 -0.027004607
0.30344228 "WALKING" 4 -0.022841831
0.3034463 "LAYING" 23 -0.029624757
0.30345593 "WALKING_UPSTAIRS" 30 -0.021977717
0.30349015 "WALKING_UPSTAIRS" 30 -0.069855355
0.30352057 "WALKING" 9 -0.0047357446
0.30353079 "SITTING" 9 -0.018931141
0.30362162 "LAYING" 2 -0.017156999
0.30363491 "WALKING" 1 -0.014656769
0.30365659 "LAYING" 15 -0.03161511
0.30368927 "SITTING" 1 -0.0042428053
0.30369379 "WALKING_UPSTAIRS" 28 -0.044496174
0.30375057 "WALKING" 25 -0.020488385
0.30376839 "LAYING" 25 0.02476752
0.30383319 "LAYING" 1 0.1036482
0.30383351 "WALKING" 21 -0.00092599507
0.3038402 "LAYING" 2 -0.017496054
0.30387694 "WALKING_UPSTAIRS" 17 -0.029759591
0.30387798 "SITTING" 29 -0.057113516
0.30388542 "WALKING" 1 0.0027680377
0.30389526 "STANDING" 23 -0.0087989111
0.30394848 "WALKING" 9 -0.039207868
0.30403465 "WALKING" 22 -0.013073756
0.3040414 "SITTING" 21 -0.030407923
0.30412683 "WALKING_UPSTAIRS" 18 -0.01153779
0.30415309 "WALKING_UPSTAIRS" 25 -0.087978364
0.30417525 "WALKING" 9 -0.0096011047
0.30420262 "SITTING" 10 -0.061501476
0.30421119 "WALKING" 21 0.013697569
0.30421877 "WALKING_DOWNSTAIRS" 13 -0.0087988069
0.30422198 "WALKING_UPSTAIRS" 24 -0.059180631
0.30427627 "STANDING" 20 0.0083390429
0.30434877 "WALKING_DOWNSTAIRS" 14 -0.071388095
0.30442197 "WALKING" 27 -0.034316327
0.30442748 "WALKING_UPSTAIRS" 18 -0.031774248
0.30447714 "WALKING" 4 -0.017665493
0.30459947 "WALKING" 8 0.0060922292
0.30463789 "STANDING" 12 -0.013376437
0.30465324 "WALKING" 19 0.007153741
0.30473464 "LAYING" 22 -0.015573245
0.30474264 "WALKING_UPSTAIRS" 7 0.0055413298
0.30475234 "WALKING" 18 -0.019391671
0.30475781 "WALKING_DOWNSTAIRS" 30 0.0068324398
0.30477552 "WALKING" 7 -0.028571828
0.30477844 "LAYING" 17 -0.014748479
0.3048461 "WALKING_UPSTAIRS" 7 -0.011337061
0.30485751 "STANDING" 25 -0.020151674
0.30488738 "WALKING" 6 -0.048335772
0.30491547 "LAYING" 21 -0.011732548
0.30491847 "WALKING" 26 0.011457414
0.30492754 "WALKING_UPSTAIRS" 29 -0.04659779
0.30504799 "WALKING_UPSTAIRS" 18 -0.036708418
0.30506435 "WALKING_UPSTAIRS" 4 -0.0056742337
0.30506714 "WALKING" 18 -0.038664501
0.30516403 "LAYING" 6 -0.011983644
0.30519779 "STANDING" 23 -0.011892417
0.30520853 "WALKING_UPSTAIRS" 25 0.0088956993
0.30522513 "WALKING_UPSTAIRS" 24 -0.013345331
0.30528891 "WALKING_DOWNSTAIRS" 28 0.0026445106
0.30528974 "WALKING_DOWNSTAIRS" 25 -0.042040138
0.3053297 "WALKING_DOWNSTAIRS" 12 -0.058694287
0.305334 "WALKING_UPSTAIRS" 18 -0.029103269
0.30535108 "WALKING_UPSTAIRS" 5 -0.02877999
0.30536241 "SITTING" 14 0.0091375584
0.30543709 "LAYING" 7 0.022637306
0.30554576 "WALKING_UPSTAIRS" 27 -0.013911968
0.3055499 "WALKING" 29 0.0086508652
0.30555502 "WALKING" 21 -0.0085605967
0.30557077 "WALKING_UPSTAIRS" 5 -0.066955645
0.30561019 "WALKING_DOWNSTAIRS" 8 -0.016736945
0.30563139 "WALKING_UPSTAIRS" 24 -0.052701688
0.30567755 "SITTING" 22 -0.055339017
0.3056809 "LAYING" 23 -0.028886251
0.30580534 "WALKING_UPSTAIRS" 25 -0.03501826
0.30582415 "WALKING" 13 -0.03775491
0.30583068 "WALKING_UPSTAIRS" 15 -0.051650103
0.30583252 "WALKING" 22 -0.0410229
0.30583985 "WALKING" 1 -0.0021923253
0.30584789 "WALKING" 23 -0.025654926
0.3058569 "WALKING" 20 -0.022279937
0.30600786 "LAYING" 24 -0.014298012
0.30604429 "WALKING" 18 -0.0071766379
0.30604485 "WALKING_UPSTAIRS" 11 -0.036233947
0.30605884 "WALKING" 22 -0.0015263506
0.30606613 "WALKING_DOWNSTAIRS" 14 -0.082030839
0.30608412 "WALKING_UPSTAIRS" 18 -0.048913794
0.30609286 "LAYING" 16 -0.051117616
0.30611912 "STANDING" 4 -0.007766932
0.30612705 "WALKING_UPSTAIRS" 30 -0.025759197
0.30613493 "WALKING_DOWNSTAIRS" 5 0.0072380232
0.30614687 "WALKING_DOWNSTAIRS" 26 -0.027940069
0.30616139 "WALKING" 15 0.0042744008
0.30620315 "LAYING" 14 -0.017544572
0.3062091 "WALKING" 12 -0.031147253
0.30626805 "WALKING" 6 -0.023399209
0.30632257 "WALKING" 15 -0.010133502
0.3063814 "LAYING" 22 -0.018492842
0.30640043 "WALKING" 9 -0.013045168
0.30643156 "STANDING" 3 0.027459372
0.3064454 "WALKING" 25 -0.01997098
0.30658851 "LAYING" 7 -0.029514748
0.30659211 "WALKING" 20 -0.040754704
0.30659781 "WALKING_DOWNSTAIRS" 11 -0.03357338
0.30669023 "WALKING_UPSTAIRS" 6 -0.023277838
0.30671114 "WALKING_DOWNSTAIRS" 30 0.0058264005
0.30671933 "LAYING" 14 -0.0040475727
0.30672257 "LAYING" 16 -0.023221196
0.3067724 "WALKING_UPSTAIRS" 3 0.0027934938
0.30678646 "WALKING_DOWNSTAIRS" 5 0.099754984
0.3067897 "LAYING" 9 -0.033199701
0.30680328 "WALKING_DOWNSTAIRS" 12 -0.030805811
0.30683763 "LAYING" 24 -0.026722083
0.30686775 "WALKING_UPSTAIRS" 23 -0.019884703
0.30689881 "STANDING" 15 0.021220823
0.30699599 "WALKING" 1 -0.01378698
0.30700515 "WALKING_UPSTAIRS" 8 -0.01171692
0.30705167 "WALKING_DOWNSTAIRS" 29 -0.016970141
0.307067 "WALKING" 10 0.011397594
0.30712254 "WALKING" 9 -0.038012774
0.30718754 "WALKING_UPSTAIRS" 13 0.016916939
0.30719443 "STANDING" 20 0.0058240619
0.30727092 "WALKING_UPSTAIRS" 26 -0.046922794
0.30732703 "LAYING" 21 -0.012283694
0.30745447 "SITTING" 28 -0.026571047
0.30753556 "WALKING" 9 -0.019581385
0.30754853 "WALKING_UPSTAIRS" 22 -0.053518001
0.30756021 "LAYING" 20 -0.015544693
0.30756239 "WALKING_UPSTAIRS" 23 -0.02143246
0.30756925 "WALKING" 6 -0.01510003
0.30761408 "WALKING_UPSTAIRS" 29 0.041505067
0.3077003 "WALKING" 21 0.0011906518
0.30793563 "WALKING" 23 -0.018344177
0.30795483 "WALKING" 28 -0.0061651013
0.30796616 "WALKING_DOWNSTAIRS" 14 0.049374042
0.30797537 "WALKING_UPSTAIRS" 30 0.017685863
0.3080432 "SITTING" 27 -0.027329283
0.30804423 "WALKING_UPSTAIRS" 17 -0.081679886
0.30804575 "WALKING" 1 -0.023300458
0.3080571 "WALKING" 11 -0.017552278
0.30807036 "WALKING" 6 -0.043286211
0.30816354 "LAYING" 6 -0.01140543
0.30830537 "WALKING" 1 -0.019882845
0.30832808 "LAYING" 16 0.0055018
0.30833231 "WALKING_UPSTAIRS" 4 -0.031230345
0.30835585 "WALKING_DOWNSTAIRS" 2 0.015060179
0.30840432 "WALKING_DOWNSTAIRS" 17 -0.014304872
0.30841687 "WALKING_DOWNSTAIRS" 19 -0.056118595
0.30844153 "WALKING_UPSTAIRS" 14 -0.01529667
0.30859045 "WALKING" 19 -0.0038072035
0.30861379 "LAYING" 4 -0.036677174
0.30864492 "WALKING_DOWNSTAIRS" 24 -0.048536944
0.30865971 "WALKING" 24 -0.0075759777
0.30870458 "WALKING" 2 -0.024987159
0.30871491 "STANDING" 29 0.0015352521
0.30873086 "WALKING_UPSTAIRS" 11 -0.034652609
0.3087853 "WALKING" 14 -0.036460341
0.30880812 "WALKING" 2 -0.022128064
0.30881889 "WALKING" 23 -0.023016838
0.30882643 "STANDING" 4 -0.036619566
0.30884175 "WALKING_DOWNSTAIRS" 28 -0.025932748
0.30884789 "WALKING_DOWNSTAIRS" 9 0.014926818
0.30890736 "WALKING" 7 -0.037326578
0.30896354 "SITTING" 30 -0.01113965
0.30900325 "WALKING" 25 -0.019571057
0.30900579 "WALKING_UPSTAIRS" 22 0.0027550817
0.30906248 "WALKING" 4 -0.0090706387
0.30909046 "WALKING" 24 -0.01596666
0.30909249 "WALKING" 12 -0.021860848
0.30915404 "WALKING" 4 0.046080947
0.30918786 "LAYING" 5 -0.015817873
0.30929725 "WALKING" 26 0.014488168
0.30930117 "WALKING" 30 -0.016579893
0.30938415 "WALKING_UPSTAIRS" 9 -0.029391843
0.30942681 "LAYING" 28 0.0029878996
0.30945764 "WALKING" 6 -0.032450527
0.30947248 "LAYING" 8 -0.011217469
0.30950669 "SITTING" 12 -0.087007746
0.30951019 "WALKING_DOWNSTAIRS" 13 -0.0005252846
0.30952742 "WALKING_UPSTAIRS" 28 0.020113405
0.309568 "WALKING_UPSTAIRS" 26 -0.054696771
0.30968525 "WALKING_UPSTAIRS" 1 -0.026232277
0.30973203 "WALKING" 14 -0.028173613
0.30973777 "WALKING_UPSTAIRS" 27 -0.020492504
0.30981822 "WALKING" 13 0.018973135
0.30984748 "WALKING_UPSTAIRS" 3 -0.076027687
0.30987099 "WALKING_UPSTAIRS" 11 -0.024376172
0.30990241 "WALKING_DOWNSTAIRS" 4 0.021053218
0.30992858 "WALKING" 25 -0.029529603
0.30996924 "WALKING" 9 -0.010554249
0.30997431 "WALKING" 28 -0.043633369
0.30997611 "WALKING_DOWNSTAIRS" 30 -0.036371601
0.30999791 "WALKING_DOWNSTAIRS" 19 0.041904459
0.31001933 "WALKING_DOWNSTAIRS" 2 -0.055972223
0.31002023 "WALKING_UPSTAIRS" 23 -0.028447099
0.31003248 "WALKING" 28 -0.003146165
0.31009673 "WALKING_DOWNSTAIRS" 23 -0.038837663
0.31010011 "WALKING_DOWNSTAIRS" 13 0.0031246313
0.31013193 "WALKING_UPSTAIRS" 6 0.024141466
0.31014852 "WALKING_DOWNSTAIRS" 29 -0.032225232
0.3101509 "LAYING" 12 -0.019380899
0.31015462 "WALKING_UPSTAIRS" 24 -0.05339125
0.31015977 "STANDING" 5 0.018052605
0.31017977 "STANDING" 17 -0.002041162
0.31023328 "STANDING" 4 -0.044826469
0.31035963 "WALKING" 1 -0.054635143
0.31036282 "WALKING_DOWNSTAIRS" 11 -0.027095528
0.31038644 "WALKING" 8 0.010790759
0.3104028 "WALKING" 18 -0.0082692534
0.31040494 "WALKING_DOWNSTAIRS" 26 -0.0034046641
0.31042657 "WALKING_DOWNSTAIRS" 18 -0.028016961
0.31044252 "WALKING" 19 0.012676721
0.31045271 "WALKING" 15 -0.0056209984
0.31047315 "WALKING_UPSTAIRS" 11 -0.010268209
0.3104943 "SITTING" 14 -0.0041803381
0.31051847 "WALKING_UPSTAIRS" 25 -0.029822709
0.31054842 "WALKING" 24 -0.021330544
0.31066827 "WALKING" 16 -0.007800488
0.31073414 "WALKING_DOWNSTAIRS" 18 -0.021955054
0.31074181 "WALKING_DOWNSTAIRS" 25 -0.038370309
0.31076307 "SITTING" 1 0.018053586
0.31077169 "WALKING" 21 -0.0032763993
0.3108311 "LAYING" 9 -0.024038853
0.31086726 "WALKING_UPSTAIRS" 11 -0.020468952
0.31093373 "WALKING_DOWNSTAIRS" 24 -0.022178521
0.31094278 "LAYING" 7 -0.010813237
0.31098575 "WALKING_UPSTAIRS" 16 -0.014431752
0.31107792 "STANDING" 2 -0.019430625
0.31120947 "WALKING" 26 -0.032344651
0.31129882 "WALKING" 15 -0.049650645
0.31137714 "WALKING_UPSTAIRS" 3 -0.025184805
0.31145575 "WALKING_UPSTAIRS" 25 -0.011981622
0.31149451 "WALKING" 5 0.0095462177
0.31157053 "STANDING" 28 0.088233147
0.31161117 "LAYING" 12 -0.015282277
0.31169175 "WALKING" 25 -0.0016084205
0.31171796 "WALKING" 10 -0.012070346
0.31172362 "WALKING_UPSTAIRS" 22 0.01371214
0.31172453 "WALKING_DOWNSTAIRS" 30 -0.081189243
0.31178044 "WALKING_UPSTAIRS" 2 0.013873623
0.31186623 "WALKING" 28 -0.033925884
0.31189883 "WALKING_UPSTAIRS" 8 -0.098977214
0.31197853 "WALKING_DOWNSTAIRS" 13 0.0014046895
0.31201819 "WALKING_DOWNSTAIRS" 5 -0.034053609
0.31202003 "WALKING" 16 0.0039666171
0.31203094 "WALKING" 16 -0.037259779
0.31205089 "WALKING_DOWNSTAIRS" 27 -0.0011914137
0.3120884 "WALKING_DOWNSTAIRS" 8 -0.042341807
0.31210237 "SITTING" 4 -0.047990691
0.31213933 "WALKING" 9 -0.00048497069
0.31215391 "LAYING" 30 -0.030909137
0.31220263 "WALKING_DOWNSTAIRS" 15 -0.014074903
0.31222257 "WALKING_DOWNSTAIRS" 18 0.02715833
0.31227226 "WALKING_UPSTAIRS" 22 -0.01315853
0.31235151 "WALKING" 6 -0.074267917
0.31243057 "WALKING_UPSTAIRS" 16 -0.01738825
0.31248491 "WALKING" 15 -0.035492742
0.31253562 "SITTING" 22 -0.051846916
0.31257091 "WALKING_UPSTAIRS" 18 -0.094590376
0.31260451 "STANDING" 8 0.041670599
0.31263404 "WALKING" 1 -0.026367749
0.31267747 "WALKING" 8 -0.058186408
0.31268594 "WALKING_UPSTAIRS" 28 -0.0071759553
0.31275595 "LAYING" 12 -0.041847849
0.31277629 "WALKING_DOWNSTAIRS" 1 -0.050409373
0.31281002 "WALKING" 18 -0.04819869
0.31281257 "SITTING" 20 -0.039882655
0.31286197 "STANDING" 20 0.0036755843
0.31286994 "WALKING" 2 -0.014139669
0.31294241 "WALKING_DOWNSTAIRS" 7 -0.0081025514
0.312988 "WALKING" 10 -0.035803365
0.31309099 "LAYING" 12 0.005874299
0.3131046 "WALKING_UPSTAIRS" 14 0.019299017
0.31312727 "WALKING" 25 -0.0594163
0.3132042 "WALKING" 5 0.012623258
0.31321004 "WALKING_UPSTAIRS" 29 -0.049109182
0.31324192 "LAYING" 9 -0.046158875
0.313266 "WALKING_UPSTAIRS" 22 -0.026317973
0.31333544 "WALKING_UPSTAIRS" 7 -0.0077606671
0.31336262 "WALKING" 25 -0.030124883
0.31341697 "WALKING_DOWNSTAIRS" 3 -0.020404815
0.31354263 "WALKING" 30 -0.019644743
0.31358798 "SITTING" 22 -0.027436567
0.31359331 "WALKING" 3 -0.0045343396
0.31360929 "SITTING" 19 -0.029592895
0.31361342 "WALKING" 25 -0.023595062
0.31364281 "WALKING_UPSTAIRS" 4 -0.0021203364
0.31367978 "WALKING" 17 0.013491073
0.31374035 "STANDING" 9 -0.035970893
0.31375143 "STANDING" 23 -0.0073039765
0.31375633 "WALKING" 13 -0.02397502
0.31387308 "WALKING" 24 -0.017820019
0.3139389 "WALKING_DOWNSTAIRS" 1 -0.028131107
0.31394817 "WALKING_UPSTAIRS" 17 -0.040580727
0.31399783 "LAYING" 12 -0.010338292
0.31399785 "STANDING" 14 0.0014135663
0.3140512 "WALKING_UPSTAIRS" 30 0.034960217
0.31415658 "WALKING" 30 -0.030976033
0.31419125 "WALKING" 7 -0.0086959731
0.31421469 "LAYING" 3 -0.0097170633
0.31422441 "WALKING_UPSTAIRS" 27 -0.019856316
0.31426577 "WALKING_UPSTAIRS" 21 -0.054812106
0.31433073 "WALKING_UPSTAIRS" 22 -0.035791476
0.31433302 "WALKING_UPSTAIRS" 23 -0.02456728
0.31441193 "WALKING" 23 -0.027694045
0.31445158 "WALKING_DOWNSTAIRS" 12 0.017149083
0.31454279 "LAYING" 2 -0.015639484
0.31454613 "WALKING" 27 0.0030913283
0.31461853 "WALKING_UPSTAIRS" 22 -0.020115602
0.31470719 "WALKING_UPSTAIRS" 28 0.0078692096
0.31472899 "WALKING_DOWNSTAIRS" 17 -0.015967233
0.31474427 "WALKING_DOWNSTAIRS" 25 -0.0077888803
0.31475167 "WALKING_UPSTAIRS" 28 -0.0086166244
0.31484713 "WALKING" 8 0.049366478
0.31487487 "WALKING_UPSTAIRS" 23 -0.0046402527
0.31487841 "WALKING_UPSTAIRS" 18 -0.034558966
0.31489462 "WALKING_UPSTAIRS" 24 0.023157142
0.3148949 "WALKING" 12 0.00059088476
0.31489917 "WALKING" 13 -0.009440584
0.31498122 "WALKING_UPSTAIRS" 29 -0.025085051
0.3150395 "WALKING" 12 -0.0016168716
0.31506873 "WALKING_UPSTAIRS" 26 -0.069026023
0.3151256 "WALKING" 18 -0.0076941417
0.31513174 "WALKING_UPSTAIRS" 13 -0.066101424
0.31515411 "WALKING" 24 -0.021472422
0.31517148 "WALKING_UPSTAIRS" 5 -0.025933201
0.31519768 "LAYING" 12 -0.038896663
0.31520113 "WALKING" 9 -0.060988516
0.31525192 "WALKING_UPSTAIRS" 16 -0.04256827
0.31526722 "WALKING" 18 0.016744875
0.31529948 "WALKING_DOWNSTAIRS" 25 0.002541936
0.31530213 "WALKING" 13 0.0096245256
0.31530699 "WALKING_DOWNSTAIRS" 9 -0.058780147
0.31531412 "LAYING" 25 0.34350093
0.31533971 "WALKING" 19 -0.018329926
0.31540464 "WALKING_UPSTAIRS" 26 -0.062240555
0.31554245 "WALKING_DOWNSTAIRS" 9 -0.070483118
0.31563059 "WALKING_DOWNSTAIRS" 29 -0.02110393
0.31563388 "LAYING" 7 0.0013335951
0.31563856 "WALKING_DOWNSTAIRS" 29 -0.048121157
0.31564506 "WALKING" 4 -0.018495012
0.31564589 "LAYING" 26 -0.012715696
0.31565206 "LAYING" 8 0.00016986224
0.31596147 "WALKING_UPSTAIRS" 12 -0.037937891
0.31598215 "WALKING_UPSTAIRS" 21 0.0042436696
0.31598589 "WALKING" 11 -0.039384542
0.31602689 "WALKING_DOWNSTAIRS" 27 -0.048007935
0.31602965 "WALKING_UPSTAIRS" 27 -0.039048494
0.31605285 "STANDING" 14 -0.0090112971
0.31605705 "WALKING_UPSTAIRS" 14 -0.0036993644
0.31608142 "WALKING_DOWNSTAIRS" 25 -0.0095975294
0.31609251 "WALKING_UPSTAIRS" 25 -0.058186502
0.31609283 "WALKING_UPSTAIRS" 6 0.047099411
0.31611445 "WALKING_DOWNSTAIRS" 23 -0.008516852
0.3161372 "WALKING" 14 0.0089627048
0.31614772 "SITTING" 28 -0.0465388
0.31615359 "WALKING_DOWNSTAIRS" 2 0.0012773598
0.31615737 "WALKING_UPSTAIRS" 7 -0.041530411
0.31620816 "WALKING_DOWNSTAIRS" 24 -0.011571475
0.31626878 "WALKING_UPSTAIRS" 10 -0.027095567
0.31634897 "WALKING" 16 -0.051397213
0.31642163 "WALKING" 30 -0.05879343
0.31645563 "WALKING" 3 -0.053056489
0.31649131 "WALKING_UPSTAIRS" 12 -0.0026614357
0.31649338 "WALKING" 2 -0.042248362
0.31662387 "WALKING_DOWNSTAIRS" 28 -0.0058555511
0.31663465 "WALKING_UPSTAIRS" 7 -0.030673582
0.31668108 "WALKING_DOWNSTAIRS" 30 -0.020640475
0.31668289 "SITTING" 5 -0.10000638
0.31672153 "WALKING_UPSTAIRS" 1 -0.023908255
0.31682486 "WALKING" 13 -0.046267082
